repo,org,system_id,model,total_gpus,comm_intensity,comm_intensity_measured,comm_intensity_reason
training_results_v4.1,NVIDIA,h200_ngc24.09_nemo,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n64_ngc24.09_dgl,gnn,512,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_preview_nemo,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_preview_nemo,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n64_ngc24.09_nemo,gpt3,512,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n64_ngc24.09_nemo,stable_diffusion,512,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n128_ngc24.09_nemo,llama2_70b_lora,1024,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_ngc24.09_dgl,gnn,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_ngc23.04_pytorch,bert,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_preview_pytorch,ssd,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_preview_pytorch,bert,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n128_ngc24.04_nemo,stable_diffusion,1024,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n16_ngc24.06_merlin_hugectr,dlrm_dcnv2,128,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_preview_dgl,gnn,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_n8_preview_nemo,gpt3,64,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n8_ngc23.04_pytorch,bert,64,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n32_ngc24.09_nemo,gpt3,256,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_ngc24.09_pytorch,ssd,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n8_ngc24.09_dgl,gnn,64,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos-dfw_n1452_ngc24.04_nemo,gpt3,11616,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_ngc24.09_nemo,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_ngc24.09_nemo,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,h200_ngc24.04_merlin_hugectr,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,h200_ngc24.04_pytorch,ssd,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n316_ngc24.04_pytorch,ssd,2528,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n8_ngc24.09_pytorch,ssd,64,,False,repo_unavailable
training_results_v4.1,NVIDIA,h200_ngc24.04_dgl,gnn,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_ngc24.04_merlin_hugectr,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,h200_ngc23.09_pytorch,bert,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,b200_preview_merlin_hugectr,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,NVIDIA,eos_n434_ngc23.09_pytorch,bert,3472,,False,repo_unavailable
training_results_v4.1,Lenovo,SR675V3-8xH100_NVL_94GB_400W,ssd,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR685aV3-8xH200_SXM_141GB_700W,gnn,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR685aV3-8xH200_SXM_141GB_700W,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR685aV3-8xH200_SXM_141GB_700W,ssd,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR685aV3-8xH200_SXM_141GB_700W,bert,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR685aV3-8xH200_SXM_141GB_700W,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR780aV3-8xH200_SXM_141GB_700W,gnn,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR780aV3-8xH200_SXM_141GB_700W,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR780aV3-8xH200_SXM_141GB_700W,ssd,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR780aV3-8xH200_SXM_141GB_700W,bert,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR680aV3-8xH200_SXM_141GB_700W,gnn,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR680aV3-8xH200_SXM_141GB_700W,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR680aV3-8xH200_SXM_141GB_700W,ssd,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR680aV3-8xH200_SXM_141GB_700W,bert,8,,False,repo_unavailable
training_results_v4.1,Lenovo,SR680aV3-8xH200_SXM_141GB_700W,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,ASUSTeK,ESC_N8_E11,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,ASUSTeK,ESC_N8_E11,gnn,8,,False,repo_unavailable
training_results_v4.1,ASUSTeK,ESC_N8_E11,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,ASUSTeK,ESC_N8_E11,ssd,8,,False,repo_unavailable
training_results_v4.1,ASUSTeK,ESC_N8_E11,bert,8,,False,repo_unavailable
training_results_v4.1,ASUSTeK,ESC_N8_E11,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,tinycorp,tinybox_green,bert,6,,False,repo_unavailable
training_results_v4.1,Cisco,C885a-8xH100-SXM-80G,ssd,8,,False,repo_unavailable
training_results_v4.1,FlexAI,TEST.H100.8.nvidia_impl,bert,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-421GE-TNHR2-LCC-1,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-421GE-TNHR2-LCC-1,ssd,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-421GE-TNHR2-LCC-1,bert,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-421GE-TNHR2-LCC-1,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-8125GS-TNHR-1,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-8125GS-TNHR-1,gnn,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-8125GS-TNHR-1,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-8125GS-TNHR-1,ssd,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-8125GS-TNHR-1,bert,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-8125GS-TNHR-1,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-821GE-TNHR-1,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-821GE-TNHR-1,gnn,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-821GE-TNHR-1,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-821GE-TNHR-1,ssd,8,,False,repo_unavailable
training_results_v4.1,Supermicro,SYS-821GE-TNHR-1,bert,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-4125GS-TNHR2-LCC-1,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-4125GS-TNHR2-LCC-1,gnn,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-4125GS-TNHR2-LCC-1,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-4125GS-TNHR2-LCC-1,ssd,8,,False,repo_unavailable
training_results_v4.1,Supermicro,AS-4125GS-TNHR2-LCC-1,bert,8,,False,repo_unavailable
training_results_v4.1,Krai,7920T_2xA5000_ssd,bert,2,,False,repo_unavailable
training_results_v4.1,Krai,7920T_2xA5000_hdd,bert,2,,False,repo_unavailable
training_results_v4.1,Lambda,lambda_1cc_n2_H100-SXM-80GB_ngc24.04_nemo,llama2_70b_lora,16,,False,repo_unavailable
training_results_v4.1,Lambda,lambda_1cc_n2_H100-SXM-80GB_ngc24.04_nemo,bert,16,,False,repo_unavailable
training_results_v4.1,Lambda,lambda_1cc_n2_H100-SXM-80GB_ngc24.04_nemo,stable_diffusion,16,,False,repo_unavailable
training_results_v4.1,Lambda,lambda_1cc_n8_H100-SXM-80GB_ngc24.04_nemo,bert,64,,False,repo_unavailable
training_results_v4.1,Lambda,lambda_1cc_n4_H100-SXM-80GB_ngc24.04_nemo,llama2_70b_lora,32,,False,repo_unavailable
training_results_v4.1,Lambda,lambda_1cc_n4_H100-SXM-80GB_ngc24.04_nemo,stable_diffusion,32,,False,repo_unavailable
training_results_v4.1,Fujitsu,GX2560M7_H100_SXM_80GBx4,dlrm_dcnv2,4,,False,repo_unavailable
training_results_v4.1,Fujitsu,GX2560M7_H100_SXM_80GBx4,llama2_70b_lora,4,,False,repo_unavailable
training_results_v4.1,Fujitsu,GX2560M7_H100_SXM_80GBx4,ssd,4,,False,repo_unavailable
training_results_v4.1,Fujitsu,GX2560M7_H100_SXM_80GBx4,bert,4,,False,repo_unavailable
training_results_v4.1,Fujitsu,GX2560M7_H100_SXM_80GBx4,stable_diffusion,4,,False,repo_unavailable
training_results_v4.1,Fujitsu,PRIMERGY_CDI_H100_NVL_94GBx16,ssd,16,,False,repo_unavailable
training_results_v4.1,Azure,ND_H200_v5_n64_nemo,llama2_70b_lora,512,,False,repo_unavailable
training_results_v4.1,Clemson,7x8xH100-SXM5-80GB,llama2_70b_lora,56,,False,repo_unavailable
training_results_v4.1,Clemson,8xR750-2xA100-PCIe-80GB,bert,16,,False,repo_unavailable
training_results_v4.1,Clemson,16xR750-2xA100-PCIe-80GB,bert,32,,False,repo_unavailable
training_results_v4.1,Clemson,6x8xH100-SXM5-80GB,bert,48,,False,repo_unavailable
training_results_v4.1,Quanta_Cloud_Technology,D74H-7U,dlrm_dcnv2,8,,False,repo_unavailable
training_results_v4.1,Quanta_Cloud_Technology,D74H-7U,gnn,8,,False,repo_unavailable
training_results_v4.1,Quanta_Cloud_Technology,D74H-7U,llama2_70b_lora,8,,False,repo_unavailable
training_results_v4.1,Quanta_Cloud_Technology,D74H-7U,ssd,8,,False,repo_unavailable
training_results_v4.1,Quanta_Cloud_Technology,D74H-7U,bert,8,,False,repo_unavailable
training_results_v4.1,Quanta_Cloud_Technology,D74H-7U,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,Google,cloud-tpu-v5p-12288-maxtext,gpt3,6144,,False,repo_unavailable
training_results_v4.1,Google,cloud-tpu-v5p-128-maxdiffusion,stable_diffusion,64,,False,repo_unavailable
training_results_v4.1,Google,cloud-tpu-v5p-4096-maxtext,gpt3,2048,,False,repo_unavailable
training_results_v4.1,Google,cloud-tpu-v5p-16-maxdiffusion,stable_diffusion,8,,False,repo_unavailable
training_results_v4.1,Google,cloud-tpu-v5p-8192-maxtext,gpt3,4096,,False,repo_unavailable
training_results_v4.1,Oracle,512xBM.GPU.H100.8,llama2_70b_lora,512,,False,repo_unavailable
training_results_v4.1,Oracle,1536xBM.GPU.H100.8,gpt3,1536,,False,repo_unavailable
training_results_v4.1,Oracle,128xBM.GPU.H100.8,llama2_70b_lora,128,,False,repo_unavailable
training_results_v4.1,Oracle,3072xBM.GPU.H100.8,gpt3,3072,,False,repo_unavailable
training_results_v4.1,Oracle,64xBM.GPU.H100.8,llama2_70b_lora,64,,False,repo_unavailable
training_results_v5.0,Dell,1xXE9712x4GB200,retinanet,4,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9712x4GB200,bert,4,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9712x4GB200,stable_diffusion,4,0.0,False,assumed_dp_default
training_results_v5.0,Dell,4xXE9712x4GB200,retinanet,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,4xXE9712x4GB200,llama2_70b_lora,16,,False,unmeasured_no_scale_match
training_results_v5.0,Dell,4xXE9712x4GB200,bert,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,4xXE9712x4GB200,stable_diffusion,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE7740x8H200-NVL-141GB,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE7740x8H200-NVL-141GB,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Dell,1xXE9680x8MI300X,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Dell,8xXE9712x4GB200,retinanet,32,0.0,False,assumed_dp_default
training_results_v5.0,Dell,8xXE9712x4GB200,llama2_70b_lora,32,,False,unmeasured_no_scale_match
training_results_v5.0,Dell,8xXE9712x4GB200,bert,32,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9680Lx8B200-SXM-180GB,retinanet,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9680Lx8B200-SXM-180GB,bert,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9712x4GB200,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9712x4GB200,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,9xXE9712x4GB200,retinanet,36,0.0,False,assumed_dp_default
training_results_v5.0,Dell,9xXE9712x4GB200,llama2_70b_lora,36,,False,unmeasured_no_scale_match
training_results_v5.0,Dell,9xXE9712x4GB200,stable_diffusion,36,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9680Lx8H200-SXM-141GB,rgat,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9680Lx8H200-SXM-141GB,retinanet,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9680Lx8H200-SXM-141GB,llama2_70b_lora,16,,False,unmeasured_no_scale_match
training_results_v5.0,Dell,2xXE9680Lx8H200-SXM-141GB,bert,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,2xXE9680Lx8H200-SXM-141GB,stable_diffusion,16,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE9680x8H200-SXM-141GB,dlrm_dcnv2,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE9680x8H200-SXM-141GB,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE9680x8H200-SXM-141GB,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE9680x8H200-SXM-141GB,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Dell,XE9680x8H200-SXM-141GB,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,XE9680x8H200-SXM-141GB,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,16xXE9712x4GB200,retinanet,64,0.0,False,assumed_dp_default
training_results_v5.0,Dell,16xXE9712x4GB200,llama2_70b_lora,64,,False,unmeasured_no_scale_match
training_results_v5.0,Dell,16xXE9712x4GB200,stable_diffusion,64,0.0,False,assumed_dp_default
training_results_v5.0,Dell,R7715x3H200-NVL-141GB,retinanet,3,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE7745x4H200-NVL-141GB,dlrm_dcnv2,4,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE7745x4H200-NVL-141GB,llama2_70b_lora,4,0.0,True,measured
training_results_v5.0,Dell,1xXE9680Lx8H200-SXM-141GB,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9680Lx8H200-SXM-141GB,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Dell,1xXE9680Lx8H200-SXM-141GB,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9680Lx8B200-SXM-180GB,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9680Lx8B200-SXM-180GB,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9680Lx8B200-SXM-180GB,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Dell,1xXE9680Lx8B200-SXM-180GB,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,Dell,1xXE9680Lx8B200-SXM-180GB,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,Nebius,nebius_soperator_8xH200_n128_ngc25.01_nemo,llama31_405b,1024,3.4657359027997265,True,measured
training_results_v5.0,Nebius,nebius_soperator_8xH200_n64_ngc25.01_nemo,llama31_405b,512,3.4657359027997265,True,measured
training_results_v5.0,GigaComputing,G893-SD1_hugectr,dlrm_dcnv2,8,0.0,False,assumed_dp_default
training_results_v5.0,GigaComputing,G893-SD1_pytorch,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,GigaComputing,G893-SD1_pytorch,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,GigaComputing,G893-SD1_pytorch,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,GigaComputing,G893-SD1_pytorch,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,GigaComputing,G893-ZX1-AAX2_pytorch,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,GigaComputing,G893-SD1_dgl,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu512_ngc25.04_nemo,llama31_405b,512,3.4657359027997265,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu512_ngc25.04_nemo,llama2_70b_lora,512,0.0,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu512_ngc25.04_nemo,stable_diffusion,512,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,eos-dfw_n256_ngc25.01_nemo,llama31_405b,2048,4.1588830833596715,True,measured
training_results_v5.0,NVIDIA,eos-dfw_n304_ngc25.01_nemo,llama31_405b,2432,4.1588830833596715,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu72_ngc25.04_nemo,llama2_70b_lora,72,0.0,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu72_ngc25.04_nemo,stable_diffusion,72,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu8_ngc25.04_nemo,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,NVIDIA,nyx_n1_ngc25.03_dgl,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,eos-dfw_n64_ngc25.01_nemo,llama31_405b,512,3.4657359027997265,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu256_ngc25.04_nemo,llama31_405b,256,3.4657359027997265,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu8_ngc25.03_hugectr,dlrm_dcnv2,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu64_ngc25.03_hugectr,dlrm_dcnv2,64,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu144_ngc25.04_nemo,llama2_70b_lora,144,0.0,True,measured
training_results_v5.0,NVIDIA,eos-dfw_n320_ngc25.01_nemo,llama31_405b,2560,4.1588830833596715,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu72_ngc25.04_pytorch,retinanet,72,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu64_ngc25.04_pytorch,bert,64,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu8_ngc25.04_pytorch,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu8_ngc25.04_pytorch,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu512_ngc25.04_pytorch,retinanet,512,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu512_ngc25.04_pytorch,bert,512,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,nyx_n1_ngc25.04_nemo,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,NVIDIA,nyx_n1_ngc25.04_nemo,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu8_ngc25.03_dgl,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,nyx_n1_ngc25.03_hugectr,dlrm_dcnv2,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,eos-dfw_n1024_ngc25.01_nemo,llama31_405b,8192,4.1588830833596715,True,measured
training_results_v5.0,NVIDIA,tyche_ngpu72_ngc25.03_dgl,rgat,72,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,nyx_n1_ngc25.04_pytorch,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,nyx_n1_ngc25.04_pytorch,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,NVIDIA,tyche_ngpu256_ngc25.03_dgl,rgat,256,0.0,False,assumed_dp_default
training_results_v5.0,Lenovo,SR780aV3-8xB200_SXM_180GB,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Lenovo,SR780aV3-8xB200_SXM_180GB,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Lenovo,SR780aV3-8xB200_SXM_180GB,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,Lenovo,SR780aV3-8xB200_SXM_180GB,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,Lenovo,4xSR680Ax8H200-SXM-141GB,retinanet,32,0.0,False,assumed_dp_default
training_results_v5.0,Lenovo,4xSR680Ax8H200-SXM-141GB,llama2_70b_lora,32,1.3862943611198906,True,measured
training_results_v5.0,Lenovo,4xSR680Ax8H200-SXM-141GB,stable_diffusion,32,0.0,False,assumed_dp_default
training_results_v5.0,AMD,MI325X_EPYC_9575F_pytorch,llama2_70b_lora,8,,False,unmeasured_no_scale_match
training_results_v5.0,AMD,MI300X_EPYC_9575F_pytorch,llama2_70b_lora,8,,False,unmeasured_no_scale_match
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n4_24.09,dlrm_dcnv2,32,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n4_24.09,retinanet,32,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n4_24.09,llama2_70b_lora,32,0.6931471805599453,True,measured
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n4_24.09,bert,32,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n4_24.09,stable_diffusion,32,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n1_24.09,dlrm_dcnv2,8,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n1_24.09,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n1_24.09,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n1_24.09,llama2_70b_lora,8,0.6931471805599453,True,measured
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n1_24.09,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n1_24.09,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n2_24.09,dlrm_dcnv2,16,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n2_24.09,retinanet,16,0.0,False,assumed_dp_default
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n2_24.09,llama2_70b_lora,16,1.3862943611198906,True,measured
training_results_v5.0,HPE,HPE-Cray-XD670-H200-SXM5-141GB_n2_24.09,bert,16,0.0,False,assumed_dp_default
training_results_v5.0,ASUSTeK,ESC_N8_E11_n2,rgat,16,0.0,False,assumed_dp_default
training_results_v5.0,ASUSTeK,ESC_N8_E11_n2,llama2_70b_lora,16,,False,unmeasured_no_scale_match
training_results_v5.0,ASUSTeK,ESC_N8_E11,dlrm_dcnv2,8,0.0,False,assumed_dp_default
training_results_v5.0,ASUSTeK,ESC_N8_E11,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,ASUSTeK,ESC_N8_E11,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,ASUSTeK,ESC_N8_E11,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,MangoBoost,MI300X-LLMBoost-GPUBoost-4node,llama2_70b_lora,32,,False,unmeasured_no_scale_match
training_results_v5.0,MangoBoost,MI300X-LLMBoost-GPUBoost-1node,llama2_70b_lora,8,,False,unmeasured_no_scale_match
training_results_v5.0,MangoBoost,MI300X-LLMBoost-GPUBoost-2node,llama2_70b_lora,16,,False,unmeasured_no_scale_match
training_results_v5.0,tinycorp,tinybox_green,retinanet,6,0.0,False,assumed_dp_default
training_results_v5.0,tinycorp,tinybox_green,bert,6,0.0,False,assumed_dp_default
training_results_v5.0,tinycorp,tinybox_8xMI300X,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,Cisco,hpf_n8,bert,64,0.0,False,assumed_dp_default
training_results_v5.0,SCITIX,scitix_n8_ngc24.09_nemo,llama2_70b_lora,64,1.3862943611198906,True,measured
training_results_v5.0,Supermicro,AS-A126GS-TNBR,rgat,8,0.0,False,assumed_dp_default
training_results_v5.0,Supermicro,AS-A126GS-TNBR,retinanet,8,0.0,False,assumed_dp_default
training_results_v5.0,Supermicro,AS-A126GS-TNBR,llama2_70b_lora,8,0.0,True,measured
training_results_v5.0,Supermicro,AS-A126GS-TNBR,bert,8,0.0,False,assumed_dp_default
training_results_v5.0,Supermicro,AS-A126GS-TNBR,stable_diffusion,8,0.0,False,assumed_dp_default
training_results_v5.0,Supermicro,ARS-121GL-NBO_16,dlrm_dcnv2,64,0.0,False,assumed_dp_default
training_results_v5.0,Supermicro,AS-4126GS-NBR-LCC_N2,retinanet,16,0.0,False,assumed_dp_default
